customer_id,customer_value_eur,customer_value_segment
C04170,935.19,Low Value
C04171,982.26,Low Value
C04172,1624.22,High Value
C04173,861.79,Low Value
C04174,1257.02,Medium Value
C04175,961.88,Low Value
C04176,764.88,Low Value
C04177,1596.89,High Value
C04178,1004.05,Low Value
C04179,982.23,Low Value
C04180,1634.71,High Value
C04181,1160.68,Medium Value
C04182,863.73,Low Value
C04183,899.75,Low Value
C04184,1394.07,High Value
C04185,838.58,Low Value
C04186,770.69,Low Value
C04187,1363.03,High Value
C04188,887.88,Low Value
C04189,896.27,Low Value
C04190,1465.67,High Value
C04191,1087.14,Medium Value
C04192,842.46,Low Value
C04193,1281.1,Medium Value
C04194,1382.29,High Value
C04195,1368.95,High Value
C04196,1707.32,Very High Value
C04197,1099.35,Medium Value
C04198,842.03,Low Value
C04199,1010.17,Low Value
C04200,1011.43,Low Value
C04201,949.94,Low Value
C04202,1063.38,Medium Value
C04203,805.37,Low Value
C04204,838.83,Low Value
C04205,852.27,Low Value
C04206,1215.24,Medium Value
C04207,1048.68,Medium Value
C04208,1681.89,High Value
C04209,1455.37,High Value
C04210,1037.8,Medium Value
C04211,977.78,Low Value
C04212,1539.37,High Value
C04213,1190.04,Medium Value
C04214,1254.06,Medium Value
C04215,783.74,Low Value
C04216,1310.36,Medium Value
C04217,911.79,Low Value
C04218,928.85,Low Value
C04219,1359.31,Medium Value
C04220,1434.58,High Value
C04221,1315.28,Medium Value
C04222,893.52,Low Value
C04223,1438.58,High Value
C04224,765.31,Low Value
C04225,951.84,Low Value
C04226,1041.12,Medium Value
C04227,748.26,Low Value
C04228,1124.22,Medium Value
C04229,1284.44,Medium Value
C04230,1365.14,High Value
C04231,930.4,Low Value
C04232,741.94,Low Value
C04233,1413.95,High Value
C04234,1434.14,High Value
C04235,1134.55,Medium Value
C04236,1329.18,Medium Value
C04237,1412.0,High Value
C04238,980.95,Low Value
C04239,961.37,Low Value
C04240,1215.56,Medium Value
C04241,729.58,Low Value
C04242,1212.29,Medium Value
C04243,1795.86,Very High Value
C04244,836.11,Low Value
C04245,840.63,Low Value
C04246,737.65,Low Value
C04247,870.11,Low Value
C04248,762.44,Low Value
C04249,1602.82,High Value
C04250,1043.93,Medium Value
C04251,1069.22,Medium Value
C04252,1165.13,Medium Value
C04253,1981.95,Very High Value
C04254,868.83,Low Value
C04255,1209.67,Medium Value
C04256,895.99,Low Value
C04257,1364.42,High Value
C04258,1425.99,High Value
C04259,1103.77,Medium Value
C04260,1169.1,Medium Value
C04261,870.56,Low Value
C04262,1195.19,Medium Value
C04263,1382.55,High Value
C04264,1039.03,Medium Value
C04265,825.2,Low Value
C04266,1098.16,Medium Value
C04267,825.86,Low Value
C04268,1247.09,Medium Value
C04269,1048.55,Medium Value
C04270,740.44,Low Value
C04271,1025.35,Low Value
C04272,1383.78,High Value
C04273,828.99,Low Value
C04274,888.4,Low Value
C04275,1493.02,High Value
C04276,1178.76,Medium Value
C04277,1277.37,Medium Value
C04278,1104.93,Medium Value
C04279,1332.96,Medium Value
C04280,905.95,Low Value
C04281,797.22,Low Value
C04282,912.92,Low Value
C04283,1032.13,Low Value
C04284,938.84,Low Value
C04285,1421.36,High Value
C04286,865.05,Low Value
C04287,1179.73,Medium Value
C04288,1378.62,High Value
C04289,1452.06,High Value
C04290,847.1,Low Value
C04291,1119.8,Medium Value
C04292,977.58,Low Value
C04293,1109.11,Medium Value
C04294,929.07,Low Value
C04295,1613.01,High Value
C04296,1084.54,Medium Value
C04297,1358.95,Medium Value
C04298,1413.52,High Value
C04299,1050.56,Medium Value
C04300,995.2,Low Value
C04301,983.33,Low Value
C04302,383.14,Low Value
C04303,960.61,Low Value
C04304,1249.79,Medium Value
C04305,1176.76,Medium Value
C04306,1657.73,High Value
C04307,1154.98,Medium Value
C04308,814.7,Low Value
C04309,987.25,Low Value
C04310,917.52,Low Value
C04311,1465.37,High Value
C04312,1035.02,Low Value
C04313,769.85,Low Value
C04314,914.81,Low Value
C04315,1025.83,Low Value
C04316,943.37,Low Value
C04317,977.57,Low Value
C04318,1416.6,High Value
C04319,1086.76,Medium Value
C04320,905.0,Low Value
C04321,1463.8,High Value
C04322,739.23,Low Value
C04323,777.26,Low Value
C04324,1582.35,High Value
C04325,1410.95,High Value
C04326,1274.59,Medium Value
C04327,1249.06,Medium Value
C04328,852.58,Low Value
C04329,1008.58,Low Value
C04330,343.55,Low Value
C04331,1503.61,High Value
C04332,1539.46,High Value
C04333,1182.22,Medium Value
C04334,1677.42,High Value
C04335,1823.2,Very High Value
C04336,1127.33,Medium Value
C04337,1701.04,Very High Value
C04338,1344.45,Medium Value
C04339,1235.47,Medium Value
C04340,1060.73,Medium Value
C04341,1061.69,Medium Value
C04342,1010.41,Low Value
C04343,764.37,Low Value
C04344,1124.43,Medium Value
C04345,1110.17,Medium Value
C04346,844.29,Low Value
C04347,1172.58,Medium Value
C04348,1419.88,High Value
C04349,819.43,Low Value
C04350,1195.14,Medium Value
C04351,834.16,Low Value
C04352,814.68,Low Value
C04353,944.79,Low Value
C04354,1698.49,Very High Value
C04355,1481.61,High Value
C04356,1660.19,High Value
C04357,1028.96,Low Value
C04358,1326.0,Medium Value
C04359,1366.98,High Value
C04360,637.51,Low Value
C04361,873.75,Low Value
C04362,807.16,Low Value
C04363,1273.35,Medium Value
C04364,823.84,Low Value
C04365,1117.05,Medium Value
C04366,1143.4,Medium Value
C04367,1234.96,Medium Value
C04368,1448.7,High Value
C04369,880.96,Low Value
C04370,802.0,Low Value
C04371,854.23,Low Value
C04372,1217.27,Medium Value
C04373,1122.18,Medium Value
C04374,943.44,Low Value
C04375,1857.2,Very High Value
C04376,1310.3,Medium Value
C04377,861.18,Low Value
C04378,1001.64,Low Value
C04379,1156.26,Medium Value
C04380,958.58,Low Value
C04381,784.25,Low Value
C04382,1655.52,High Value
C04383,982.67,Low Value
C04384,818.08,Low Value
C04385,836.2,Low Value
C04386,803.0,Low Value
C04387,794.81,Low Value
C04388,1023.8,Low Value
C04389,921.88,Low Value
C04390,1222.15,Medium Value
C04391,921.38,Low Value
C04392,1234.84,Medium Value
C04393,1516.37,High Value
C04394,748.01,Low Value
C04395,1022.97,Low Value
C04396,1426.0,High Value
C04397,1121.41,Medium Value
C04398,1395.57,High Value
C04399,1305.28,Medium Value
C04400,1139.44,Medium Value
C04401,891.53,Low Value
C04402,946.54,Low Value
C04403,1587.76,High Value
C04404,1242.42,Medium Value
C04405,1660.59,High Value
C04406,1597.22,High Value
C04407,1199.59,Medium Value
C04408,1233.36,Medium Value
C04409,1406.74,High Value
C04410,1017.51,Low Value
C04411,1597.65,High Value
C04412,1575.96,High Value
C04413,1220.13,Medium Value
C04414,1163.22,Medium Value
C04415,932.48,Low Value
C04416,1245.65,Medium Value
C04417,1532.77,High Value
C04418,1099.24,Medium Value
C04419,1478.7,High Value
C04420,991.6,Low Value
C04421,1352.23,Medium Value
C04422,1476.23,High Value
C04423,1216.66,Medium Value
C04424,1626.54,High Value
C04425,1298.66,Medium Value
C04426,1525.46,High Value
C04427,784.88,Low Value
C04428,1376.18,High Value
C04429,838.8,Low Value
C04430,1174.3,Medium Value
C04431,1209.09,Medium Value
C04432,1426.45,High Value
C04433,1252.38,Medium Value
C04434,1218.8,Medium Value
C04435,867.21,Low Value
C04436,1251.2,Medium Value
C04437,818.21,Low Value
C04438,1093.97,Medium Value
C04439,1548.82,High Value
C04440,992.23,Low Value
C04441,946.33,Low Value
C04442,829.01,Low Value
C04443,1202.5,Medium Value
C04444,1185.73,Medium Value
C04445,1329.21,Medium Value
C04446,1474.42,High Value
C04447,1116.66,Medium Value
C04448,1389.38,High Value
C04449,1096.54,Medium Value
C04450,1827.25,Very High Value
C04451,1268.17,Medium Value
C04452,1499.28,High Value
C04453,1056.22,Medium Value
C04454,924.34,Low Value
C04455,1487.33,High Value
C04456,1175.38,Medium Value
C04457,1105.51,Medium Value
C04458,1151.23,Medium Value
C04459,918.69,Low Value
C04460,828.88,Low Value
C04461,1172.88,Medium Value
C04462,1154.04,Medium Value
C04463,1302.68,Medium Value
C04464,1456.57,High Value
C04465,1156.04,Medium Value
C04466,753.24,Low Value
C04467,1346.93,Medium Value
C04468,1797.12,Very High Value
C04469,1257.57,Medium Value
C04470,810.99,Low Value
C04471,1447.61,High Value
C04472,881.13,Low Value
C04473,909.09,Low Value
C04474,1171.87,Medium Value
C04475,859.19,Low Value
C04476,919.84,Low Value
C04477,1290.93,Medium Value
C04478,810.15,Low Value
C04479,1420.37,High Value
C04480,1135.55,Medium Value
C04481,1181.36,Medium Value
C04482,1222.03,Medium Value
C04483,1176.36,Medium Value
C04484,1265.22,Medium Value
C04485,1295.37,Medium Value
C04486,793.37,Low Value
C04487,1090.54,Medium Value
C04488,1159.46,Medium Value
C04489,934.67,Low Value
C04490,987.84,Low Value
C04491,1594.09,High Value
C04492,875.49,Low Value
C04493,1218.7,Medium Value
C04494,789.21,Low Value
C04495,908.67,Low Value
C04496,1007.02,Low Value
C04497,1361.96,High Value
C04498,1276.38,Medium Value
C04499,576.87,Low Value
C04500,903.06,Low Value
C04501,1581.17,High Value
C04502,1118.96,Medium Value
C04503,538.61,Low Value
C04504,1594.43,High Value
C04505,1616.15,High Value
C04506,1739.78,Very High Value
C04507,825.6,Low Value
C04508,1841.61,Very High Value
C04509,1190.49,Medium Value
C04510,920.6,Low Value
C04511,885.94,Low Value
C04512,517.89,Low Value
C04513,1606.47,High Value
C04514,1142.61,Medium Value
C04515,1658.98,High Value
C04516,1199.04,Medium Value
C04517,1060.67,Medium Value
C04518,1012.44,Low Value
C04519,1001.76,Low Value
C04520,1639.42,High Value
C04521,1483.48,High Value
C04522,1631.36,High Value
C04523,1469.75,High Value
C04524,925.28,Low Value
C04525,951.12,Low Value
C04526,843.93,Low Value
C04527,1137.68,Medium Value
C04528,1088.24,Medium Value
C04529,1294.02,Medium Value
C04530,1186.26,Medium Value
C04531,767.48,Low Value
C04532,1420.96,High Value
C04533,1229.33,Medium Value
C04534,1248.8,Medium Value
C04535,1400.93,High Value
C04536,973.73,Low Value
C04537,1340.89,Medium Value
C04538,1214.15,Medium Value
C04539,1130.61,Medium Value
C04540,1822.3,Very High Value
C04541,852.35,Low Value
C04542,1203.43,Medium Value
C04543,1656.26,High Value
C04544,780.45,Low Value
C04545,1003.25,Low Value
C04546,1459.14,High Value
C04547,2018.33,Very High Value
C04548,1154.63,Medium Value
C04549,922.3,Low Value
C04550,1356.85,Medium Value
C04551,1401.41,High Value
C04552,857.61,Low Value
C04553,1004.48,Low Value
C04554,1409.83,High Value
C04555,990.07,Low Value
C04556,1200.32,Medium Value
C04557,1051.36,Medium Value
C04558,1017.0,Low Value
C04559,1112.62,Medium Value
C04560,1447.56,High Value
C04561,1182.78,Medium Value
C04562,1241.36,Medium Value
C04563,1056.36,Medium Value
C04564,927.95,Low Value
C04565,996.12,Low Value
C04566,1152.2,Medium Value
C04567,998.5,Low Value
C04568,1119.71,Medium Value
C04569,1125.09,Medium Value
C04570,1174.18,Medium Value
C04571,1085.84,Medium Value
C04572,902.08,Low Value
C04573,861.45,Low Value
C04574,976.34,Low Value
C04575,1753.14,Very High Value
C04576,1308.92,Medium Value
C04577,1064.7,Medium Value
C04578,1181.42,Medium Value
C04579,871.56,Low Value
C04580,1968.17,Very High Value
C04581,1610.36,High Value
C04582,982.24,Low Value
C04583,832.04,Low Value
C04584,911.79,Low Value
C04585,1354.8,Medium Value
C04586,1369.55,High Value
C04587,1594.04,High Value
C04588,1064.3,Medium Value
C04589,1354.09,Medium Value
C04590,1216.31,Medium Value
C04591,1363.48,High Value
C04592,1802.73,Very High Value
C04593,1389.57,High Value
C04594,826.87,Low Value
C04595,952.97,Low Value
C04596,1161.99,Medium Value
C04597,1062.47,Medium Value
C04598,1061.7,Medium Value
C04599,1102.13,Medium Value
C04600,1238.39,Medium Value
C04601,1335.8,Medium Value
C04602,1615.02,High Value
C04603,945.82,Low Value
C04604,1386.96,High Value
C04605,705.33,Low Value
C04606,1083.65,Medium Value
C04607,1441.3,High Value
C04608,975.59,Low Value
C04609,1211.19,Medium Value
C04610,998.02,Low Value
C04611,1490.89,High Value
C04612,798.55,Low Value
C04613,1242.48,Medium Value
C04614,1400.5,High Value
C04615,1689.87,Very High Value
C04616,1115.42,Medium Value
C04617,1856.76,Very High Value
C04618,1908.29,Very High Value
C04619,913.95,Low Value
C04620,1141.2,Medium Value
C04621,596.56,Low Value
C04622,1311.99,Medium Value
C04623,1470.4,High Value
C04624,784.61,Low Value
C04625,1456.93,High Value
C04626,959.57,Low Value
C04627,827.33,Low Value
C04628,1631.77,High Value
C04629,1095.12,Medium Value
C04630,815.46,Low Value
C04631,1702.19,Very High Value
C04632,773.29,Low Value
C04633,623.2,Low Value
C04634,1522.47,High Value
C04635,1261.08,Medium Value
C04636,1150.41,Medium Value
C04637,643.52,Low Value
C04638,791.18,Low Value
C04639,1233.64,Medium Value
C04640,1122.3,Medium Value
C04641,926.33,Low Value
C04642,728.66,Low Value
C04643,871.04,Low Value
C04644,1130.2,Medium Value
C04645,1591.92,High Value
C04646,807.16,Low Value
C04647,1440.88,High Value
C04648,1554.18,High Value
C04649,941.4,Low Value
C04650,663.74,Low Value
C04651,1387.64,High Value
C04652,1878.83,Very High Value
C04653,1547.7,High Value
C04654,1426.85,High Value
C04655,1004.25,Low Value
C04656,886.4,Low Value
C04657,792.49,Low Value
C04658,1101.53,Medium Value
C04659,1742.59,Very High Value
C04660,403.47,Low Value
C04661,1319.09,Medium Value
C04662,1333.82,Medium Value
C04663,1054.48,Medium Value
C04664,993.91,Low Value
C04665,987.82,Low Value
C04666,1184.72,Medium Value
C04667,1039.04,Medium Value
C04668,1993.22,Very High Value
C04669,912.78,Low Value
C04670,1269.92,Medium Value
C04671,1386.99,High Value
C04672,1062.81,Medium Value
C04673,1361.12,High Value
C04674,1229.81,Medium Value
C04675,1525.88,High Value
C04676,1535.83,High Value
C04677,1632.88,High Value
C04678,1368.6,High Value
C04679,1056.89,Medium Value
C04680,863.29,Low Value
C04681,1178.63,Medium Value
C04682,1653.63,High Value
C04683,1507.41,High Value
C04684,875.05,Low Value
C04685,1221.01,Medium Value
C04686,1396.11,High Value
C04687,1096.21,Medium Value
C04688,1720.85,Very High Value
C04689,864.89,Low Value
C04690,889.34,Low Value
C04691,1581.1,High Value
C04692,1473.67,High Value
C04693,1036.73,Medium Value
C04694,1177.25,Medium Value
C04695,896.07,Low Value
C04696,1024.72,Low Value
C04697,1129.28,Medium Value
C04698,1367.56,High Value
C04699,1381.5,High Value
C04700,1257.39,Medium Value
C04701,1452.43,High Value
C04702,776.33,Low Value
C04703,900.63,Low Value
C04704,916.25,Low Value
C04705,1226.11,Medium Value
C04706,971.43,Low Value
C04707,1400.65,High Value
C04708,1202.36,Medium Value
C04709,1053.53,Medium Value
C04710,1280.08,Medium Value
C04711,1075.89,Medium Value
C04712,1470.4,High Value
C04713,1340.48,Medium Value
C04714,1019.81,Low Value
C04715,1440.4,High Value
C04716,815.19,Low Value
C04717,1445.78,High Value
C04718,1498.11,High Value
C04719,1220.68,Medium Value
C04720,1597.69,High Value
C04721,994.19,Low Value
C04722,1490.58,High Value
C04723,1515.32,High Value
C04724,926.04,Low Value
C04725,1110.55,Medium Value
C04726,1392.63,High Value
C04727,1357.96,Medium Value
C04728,742.34,Low Value
C04729,1152.39,Medium Value
C04730,941.2,Low Value
C04731,1228.69,Medium Value
C04732,1068.09,Medium Value
C04733,1799.52,Very High Value
C04734,1102.37,Medium Value
C04735,1867.89,Very High Value
C04736,1699.79,Very High Value
C04737,1087.59,Medium Value
C04738,1480.08,High Value
C04739,1056.74,Medium Value
C04740,920.55,Low Value
C04741,1045.45,Medium Value
C04742,1719.05,Very High Value
C04743,1273.31,Medium Value
C04744,1797.92,Very High Value
C04745,1854.17,Very High Value
C04746,1407.05,High Value
C04747,875.73,Low Value
C04748,1263.8,Medium Value
C04749,954.83,Low Value
C04750,1183.64,Medium Value
C04751,1171.19,Medium Value
C04752,1270.56,Medium Value
C04753,1117.65,Medium Value
C04754,1658.55,High Value
C04755,950.37,Low Value
C04756,1544.96,High Value
C04757,1370.46,High Value
C04758,1300.01,Medium Value
C04759,1457.38,High Value
C04760,1408.47,High Value
C04761,1113.39,Medium Value
C04762,1293.29,Medium Value
C04763,1370.99,High Value
C04764,1785.07,Very High Value
C04765,1120.35,Medium Value
C04766,1020.59,Low Value
C04767,1030.07,Low Value
C04768,1374.77,High Value
C04769,1338.22,Medium Value
C04770,1261.22,Medium Value
C04771,1139.86,Medium Value
C04772,891.18,Low Value
C04773,742.77,Low Value
C04774,1388.55,High Value
C04775,753.5,Low Value
C04776,1255.63,Medium Value
C04777,1296.4,Medium Value
C04778,1438.57,High Value
C04779,1717.13,Very High Value
C04780,1565.16,High Value
C04781,1185.93,Medium Value
C04782,1224.7,Medium Value
C04783,1074.78,Medium Value
C04784,1368.38,High Value
C04785,1363.73,High Value
C04786,1226.39,Medium Value
C04787,1671.94,High Value
C04788,1898.55,Very High Value
C04789,1019.9,Low Value
C04790,1042.82,Medium Value
C04791,1249.68,Medium Value
C04792,814.78,Low Value
C04793,1121.52,Medium Value
C04794,1486.06,High Value
C04795,1472.25,High Value
C04796,874.3,Low Value
C04797,999.41,Low Value
C04798,1153.93,Medium Value
